booking_key,date_key,start_time_key,end_time_key,room_key,booking_name,start_datetime,end_datetime,duration_minutes,duration_hours,booking_count
25719,20231207,1600,1800,39,Tan,2023-12-07 16:00:00,2023-12-07 18:00:00,120,2.0,1
25720,20231207,1600,1800,41,,2023-12-07 16:00:00,2023-12-07 18:00:00,120,2.0,1
25721,20231207,1630,1700,18,,2023-12-07 16:30:00,2023-12-07 17:00:00,30,0.5,1
25722,20231207,1630,1700,36,,2023-12-07 16:30:00,2023-12-07 17:00:00,30,0.5,1
25723,20231207,1630,1700,42,Study time,2023-12-07 16:30:00,2023-12-07 17:00:00,30,0.5,1
25724,20231207,1630,1730,13,,2023-12-07 16:30:00,2023-12-07 17:30:00,60,1.0,1
25725,20231207,1630,1800,37,Julia G,2023-12-07 16:30:00,2023-12-07 18:00:00,90,1.5,1
25726,20231207,1630,1830,21,study group,2023-12-07 16:30:00,2023-12-07 18:30:00,120,2.0,1
25727,20231207,1630,1830,28,Vamsirami Reddy,2023-12-07 16:30:00,2023-12-07 18:30:00,120,2.0,1
25728,20231207,1630,1830,34,Private Appointment,2023-12-07 16:30:00,2023-12-07 18:30:00,120,2.0,1
25729,20231207,1700,1730,18,sai group,2023-12-07 17:00:00,2023-12-07 17:30:00,30,0.5,1
25730,20231207,1700,1800,22,Anuj,2023-12-07 17:00:00,2023-12-07 18:00:00,60,1.0,1
25731,20231207,1700,1800,26,Study,2023-12-07 17:00:00,2023-12-07 18:00:00,60,1.0,1
25732,20231207,1700,1800,42,Sourish Deshpande,2023-12-07 17:00:00,2023-12-07 18:00:00,60,1.0,1
25733,20231207,1700,1900,15,,2023-12-07 17:00:00,2023-12-07 19:00:00,120,2.0,1
25734,20231207,1700,1900,17,Yoyo,2023-12-07 17:00:00,2023-12-07 19:00:00,120,2.0,1
25735,20231207,1700,1900,19,Sonny,2023-12-07 17:00:00,2023-12-07 19:00:00,120,2.0,1
25736,20231207,1700,1900,29,SJSU SOON,2023-12-07 17:00:00,2023-12-07 19:00:00,120,2.0,1
25737,20231207,1700,1900,36,,2023-12-07 17:00:00,2023-12-07 19:00:00,120,2.0,1
25738,20231207,1700,1900,40,The (gang)lion,2023-12-07 17:00:00,2023-12-07 19:00:00,120,2.0,1
25739,20231207,1700,1900,33,kn,2023-12-07 17:00:00,2023-12-07 19:00:00,120,2.0,1
25740,20231207,1730,1800,18,,2023-12-07 17:30:00,2023-12-07 18:00:00,30,0.5,1
25741,20231207,1730,1830,31,,2023-12-07 17:30:00,2023-12-07 18:30:00,60,1.0,1
25742,20231207,1730,1900,14,,2023-12-07 17:30:00,2023-12-07 19:00:00,90,1.5,1
25743,20231207,1730,1930,13,Victorini,2023-12-07 17:30:00,2023-12-07 19:30:00,120,2.0,1
25744,20231207,1730,1930,20,,2023-12-07 17:30:00,2023-12-07 19:30:00,120,2.0,1
25745,20231207,1730,1930,25,,2023-12-07 17:30:00,2023-12-07 19:30:00,120,2.0,1
25746,20231207,1800,1830,18,sai group,2023-12-07 18:00:00,2023-12-07 18:30:00,30,0.5,1
25747,20231207,1800,1900,23,,2023-12-07 18:00:00,2023-12-07 19:00:00,60,1.0,1
25748,20231207,1800,2000,11,IEEE Mentor Session,2023-12-07 18:00:00,2023-12-07 20:00:00,120,2.0,1
25749,20231207,1800,2000,12,,2023-12-07 18:00:00,2023-12-07 20:00:00,120,2.0,1
25750,20231207,1800,2000,16,PAR-ESL Orizema,2023-12-07 18:00:00,2023-12-07 20:00:00,120,2.0,1
25751,20231207,1800,2000,22,Omar Par Thursday,2023-12-07 18:00:00,2023-12-07 20:00:00,120,2.0,1
25752,20231207,1800,2000,24,,2023-12-07 18:00:00,2023-12-07 20:00:00,120,2.0,1
25753,20231207,1800,2000,26,Nikhil,2023-12-07 18:00:00,2023-12-07 20:00:00,120,2.0,1
25754,20231207,1800,2000,27,study session ce,2023-12-07 18:00:00,2023-12-07 20:00:00,120,2.0,1
25755,20231207,1800,2000,30,,2023-12-07 18:00:00,2023-12-07 20:00:00,120,2.0,1
25756,20231207,1800,2000,32,Prapul,2023-12-07 18:00:00,2023-12-07 20:00:00,120,2.0,1
25757,20231207,1800,2000,35,Arnav,2023-12-07 18:00:00,2023-12-07 20:00:00,120,2.0,1
25758,20231207,1800,2000,37,,2023-12-07 18:00:00,2023-12-07 20:00:00,120,2.0,1
25759,20231207,1800,2000,38,study,2023-12-07 18:00:00,2023-12-07 20:00:00,120,2.0,1
25760,20231207,1800,2000,39,,2023-12-07 18:00:00,2023-12-07 20:00:00,120,2.0,1
25761,20231207,1800,2000,41,,2023-12-07 18:00:00,2023-12-07 20:00:00,120,2.0,1
25762,20231207,1800,2000,42,,2023-12-07 18:00:00,2023-12-07 20:00:00,120,2.0,1
25763,20231207,1800,2130,5,Media Services and SCS going away,2023-12-07 18:00:00,2023-12-07 21:30:00,210,3.5,1
25764,20231207,1830,1900,18,,2023-12-07 18:30:00,2023-12-07 19:00:00,30,0.5,1
25765,20231207,1830,1930,31,Pavan Nag,2023-12-07 18:30:00,2023-12-07 19:30:00,60,1.0,1
25766,20231207,1830,2030,21,ALM Colony,2023-12-07 18:30:00,2023-12-07 20:30:00,120,2.0,1
25767,20231207,1830,2030,28,Vamsirami Reddy,2023-12-07 18:30:00,2023-12-07 20:30:00,120,2.0,1
25768,20231207,1830,2030,34,Private Appointment,2023-12-07 18:30:00,2023-12-07 20:30:00,120,2.0,1
25769,20231207,1830,2200,3,Game Development Club at SJSU,2023-12-07 18:30:00,2023-12-07 22:00:00,210,3.5,1
25770,20231207,1900,1930,19,Isa De Guzman,2023-12-07 19:00:00,2023-12-07 19:30:00,30,0.5,1
25771,20231207,1900,2000,17,Anuj,2023-12-07 19:00:00,2023-12-07 20:00:00,60,1.0,1
25772,20231207,1900,2030,33,AT,2023-12-07 19:00:00,2023-12-07 20:30:00,90,1.5,1
25773,20231207,1900,2100,14,,2023-12-07 19:00:00,2023-12-07 21:00:00,120,2.0,1
25774,20231207,1900,2100,15,Alfredo's cool kid group,2023-12-07 19:00:00,2023-12-07 21:00:00,120,2.0,1
25775,20231207,1900,2100,18,rm 626,2023-12-07 19:00:00,2023-12-07 21:00:00,120,2.0,1
25776,20231207,1900,2100,23,272 - Nitya - Samarth,2023-12-07 19:00:00,2023-12-07 21:00:00,120,2.0,1
25777,20231207,1900,2100,29,,2023-12-07 19:00:00,2023-12-07 21:00:00,120,2.0,1
25778,20231207,1900,2100,36,Miriam BUS158,2023-12-07 19:00:00,2023-12-07 21:00:00,120,2.0,1
25779,20231207,1900,2100,40,,2023-12-07 19:00:00,2023-12-07 21:00:00,120,2.0,1
25780,20231207,1930,2000,13,,2023-12-07 19:30:00,2023-12-07 20:00:00,30,0.5,1
25781,20231207,1930,2000,31,,2023-12-07 19:30:00,2023-12-07 20:00:00,30,0.5,1
25782,20231207,1930,2030,25,,2023-12-07 19:30:00,2023-12-07 20:30:00,60,1.0,1
25783,20231207,1930,2130,19,Deven,2023-12-07 19:30:00,2023-12-07 21:30:00,120,2.0,1
25784,20231207,1930,2130,20,maria's group,2023-12-07 19:30:00,2023-12-07 21:30:00,120,2.0,1
25785,20231207,2000,2100,22,Essay writing group,2023-12-07 20:00:00,2023-12-07 21:00:00,60,1.0,1
25786,20231207,2000,2100,31,Pavan Nag,2023-12-07 20:00:00,2023-12-07 21:00:00,60,1.0,1
25787,20231207,2000,2200,11,IEEE Mentor Session,2023-12-07 20:00:00,2023-12-07 22:00:00,120,2.0,1
25788,20231207,2000,2200,12,,2023-12-07 20:00:00,2023-12-07 22:00:00,120,2.0,1
25789,20231207,2000,2200,13,Nikhil,2023-12-07 20:00:00,2023-12-07 22:00:00,120,2.0,1
25790,20231207,2000,2200,16,hjh,2023-12-07 20:00:00,2023-12-07 22:00:00,120,2.0,1
25791,20231207,2000,2200,17,Physics Final,2023-12-07 20:00:00,2023-12-07 22:00:00,120,2.0,1
25792,20231207,2000,2200,24,Maharsh,2023-12-07 20:00:00,2023-12-07 22:00:00,120,2.0,1
25793,20231207,2000,2200,26,Kiana,2023-12-07 20:00:00,2023-12-07 22:00:00,120,2.0,1
25794,20231207,2000,2200,27,,2023-12-07 20:00:00,2023-12-07 22:00:00,120,2.0,1
25795,20231207,2000,2200,30,Fernando,2023-12-07 20:00:00,2023-12-07 22:00:00,120,2.0,1
25796,20231207,2000,2200,32,sai k,2023-12-07 20:00:00,2023-12-07 22:00:00,120,2.0,1
25797,20231207,2000,2200,35,Yuki,2023-12-07 20:00:00,2023-12-07 22:00:00,120,2.0,1
25798,20231207,2000,2200,37,CS22A,2023-12-07 20:00:00,2023-12-07 22:00:00,120,2.0,1
25799,20231207,2000,2200,38,,2023-12-07 20:00:00,2023-12-07 22:00:00,120,2.0,1
25800,20231207,2000,2200,39,BOOFY,2023-12-07 20:00:00,2023-12-07 22:00:00,120,2.0,1
25801,20231207,2000,2200,41,,2023-12-07 20:00:00,2023-12-07 22:00:00,120,2.0,1
25802,20231207,2030,2230,21,Study session,2023-12-07 20:30:00,2023-12-07 22:30:00,120,2.0,1
25803,20231207,2030,2230,25,July,2023-12-07 20:30:00,2023-12-07 22:30:00,120,2.0,1
25804,20231207,2030,2230,28,discrete math,2023-12-07 20:30:00,2023-12-07 22:30:00,120,2.0,1
25805,20231207,2030,2230,33,Theta Chi,2023-12-07 20:30:00,2023-12-07 22:30:00,120,2.0,1
25806,20231207,2030,2230,34,pilot,2023-12-07 20:30:00,2023-12-07 22:30:00,120,2.0,1
25807,20231207,2100,2130,15,Physics Study,2023-12-07 21:00:00,2023-12-07 21:30:00,30,0.5,1
25808,20231207,2100,2200,36,,2023-12-07 21:00:00,2023-12-07 22:00:00,60,1.0,1
25809,20231207,2100,2300,14,private,2023-12-07 21:00:00,2023-12-07 23:00:00,120,2.0,1
25810,20231207,2100,2300,18,Gabriella,2023-12-07 21:00:00,2023-12-07 23:00:00,120,2.0,1
25811,20231207,2100,2300,22,Jack,2023-12-07 21:00:00,2023-12-07 23:00:00,120,2.0,1
25812,20231207,2100,2300,23,DG,2023-12-07 21:00:00,2023-12-07 23:00:00,120,2.0,1
25813,20231207,2100,2300,29,Study hall Fati,2023-12-07 21:00:00,2023-12-07 23:00:00,120,2.0,1
25814,20231207,2100,2300,31,Nathan Liang,2023-12-07 21:00:00,2023-12-07 23:00:00,120,2.0,1
25815,20231207,2100,2300,40,,2023-12-07 21:00:00,2023-12-07 23:00:00,120,2.0,1
25816,20231207,2130,2330,15,Nani,2023-12-07 21:30:00,2023-12-07 23:30:00,120,2.0,1
25817,20231207,2130,2330,19,Naomie,2023-12-07 21:30:00,2023-12-07 23:30:00,120,2.0,1
25818,20231207,2130,2330,20,,2023-12-07 21:30:00,2023-12-07 23:30:00,120,2.0,1
25819,20231207,2200,2230,36,Study,2023-12-07 22:00:00,2023-12-07 22:30:00,30,0.5,1
25820,20231207,2200,0,11,IEEE Mentor Session,2023-12-07 22:00:00,2023-12-08 00:00:00,120,2.0,1
25821,20231207,2200,0,12,kamaya,2023-12-07 22:00:00,2023-12-08 00:00:00,120,2.0,1
25822,20231207,2200,0,13,shiva,2023-12-07 22:00:00,2023-12-08 00:00:00,120,2.0,1
25823,20231207,2200,0,16,EE98 study,2023-12-07 22:00:00,2023-12-08 00:00:00,120,2.0,1
25824,20231207,2200,0,17,finals,2023-12-07 22:00:00,2023-12-08 00:00:00,120,2.0,1
25825,20231207,2200,0,24,,2023-12-07 22:00:00,2023-12-08 00:00:00,120,2.0,1
25826,20231207,2200,0,26,KIN 154B,2023-12-07 22:00:00,2023-12-08 00:00:00,120,2.0,1
25827,20231207,2200,0,27,5 Line,2023-12-07 22:00:00,2023-12-08 00:00:00,120,2.0,1
25828,20231207,2200,0,30,studyyyy,2023-12-07 22:00:00,2023-12-08 00:00:00,120,2.0,1
25829,20231207,2200,0,32,karthik,2023-12-07 22:00:00,2023-12-08 00:00:00,120,2.0,1
25830,20231207,2200,0,35,Dhruval,2023-12-07 22:00:00,2023-12-08 00:00:00,120,2.0,1
25831,20231207,2200,0,37,python_finals,2023-12-07 22:00:00,2023-12-08 00:00:00,120,2.0,1
25832,20231207,2200,0,38,Laura,2023-12-07 22:00:00,2023-12-08 00:00:00,120,2.0,1
25833,20231207,2200,0,39,,2023-12-07 22:00:00,2023-12-08 00:00:00,120,2.0,1
25834,20231207,2200,0,41,Juliana,2023-12-07 22:00:00,2023-12-08 00:00:00,120,2.0,1
25835,20231207,2230,2300,21,,2023-12-07 22:30:00,2023-12-07 23:00:00,30,0.5,1
25836,20231207,2230,2330,36,,2023-12-07 22:30:00,2023-12-07 23:30:00,60,1.0,1
25837,20231207,2230,0,28,,2023-12-07 22:30:00,2023-12-08 00:00:00,90,1.5,1
25838,20231207,2230,0,33,A,2023-12-07 22:30:00,2023-12-08 00:00:00,90,1.5,1
25839,20231207,2230,0,34,avia,2023-12-07 22:30:00,2023-12-08 00:00:00,90,1.5,1
25840,20231207,2230,30,25,,2023-12-07 22:30:00,2023-12-08 00:30:00,120,2.0,1
25841,20231207,2300,2330,21,Praneel Deevi,2023-12-07 23:00:00,2023-12-07 23:30:00,30,0.5,1
25842,20231207,2300,0,14,Annalise Jensen,2023-12-07 23:00:00,2023-12-08 00:00:00,60,1.0,1
25843,20231207,2300,0,23,Delta Gamma,2023-12-07 23:00:00,2023-12-08 00:00:00,60,1.0,1
25844,20231207,2300,0,29,Honana,2023-12-07 23:00:00,2023-12-08 00:00:00,60,1.0,1
25845,20231207,2300,0,31,,2023-12-07 23:00:00,2023-12-08 00:00:00,60,1.0,1
25846,20231207,2300,0,40,Simran Dulku,2023-12-07 23:00:00,2023-12-08 00:00:00,60,1.0,1
25847,20231207,2300,100,18,study,2023-12-07 23:00:00,2023-12-08 01:00:00,120,2.0,1
25848,20231207,2300,100,22,,2023-12-07 23:00:00,2023-12-08 01:00:00,120,2.0,1
25849,20231207,2330,0,21,,2023-12-07 23:30:00,2023-12-08 00:00:00,30,0.5,1
25850,20231207,2330,130,36,book club,2023-12-07 23:30:00,2023-12-08 01:30:00,120,2.0,1
25851,20231208,0,30,28,,2023-12-08 00:00:00,2023-12-08 00:30:00,30,0.5,1
25852,20231208,0,30,30,,2023-12-08 00:00:00,2023-12-08 00:30:00,30,0.5,1
25853,20231208,0,100,41,meet r,2023-12-08 00:00:00,2023-12-08 01:00:00,60,1.0,1
25854,20231208,0,200,14,Sofie Jensen,2023-12-08 00:00:00,2023-12-08 02:00:00,120,2.0,1
25855,20231208,0,200,27,,2023-12-08 00:00:00,2023-12-08 02:00:00,120,2.0,1
25856,20231208,0,200,37,dh,2023-12-08 00:00:00,2023-12-08 02:00:00,120,2.0,1
25857,20231208,0,200,40,Anuj,2023-12-08 00:00:00,2023-12-08 02:00:00,120,2.0,1
25858,20231208,0,200,34,we need sleep,2023-12-08 00:00:00,2023-12-08 02:00:00,120,2.0,1
25859,20231208,100,300,16,,2023-12-08 01:00:00,2023-12-08 03:00:00,120,2.0,1
25860,20231208,100,300,22,Cool guys,2023-12-08 01:00:00,2023-12-08 03:00:00,120,2.0,1
25861,20231208,130,200,28,,2023-12-08 01:30:00,2023-12-08 02:00:00,30,0.5,1
25862,20231208,130,200,41,meet r,2023-12-08 01:30:00,2023-12-08 02:00:00,30,0.5,1
25863,20231208,200,230,29,,2023-12-08 02:00:00,2023-12-08 02:30:00,30,0.5,1
25864,20231208,200,300,40,Ella,2023-12-08 02:00:00,2023-12-08 03:00:00,60,1.0,1
25865,20231208,200,400,21,TOOFAN,2023-12-08 02:00:00,2023-12-08 04:00:00,120,2.0,1
25866,20231208,200,400,27,study grinding,2023-12-08 02:00:00,2023-12-08 04:00:00,120,2.0,1
25867,20231208,230,300,28,,2023-12-08 02:30:00,2023-12-08 03:00:00,30,0.5,1
25868,20231208,300,330,29,,2023-12-08 03:00:00,2023-12-08 03:30:00,30,0.5,1
25869,20231208,300,400,37,studying people,2023-12-08 03:00:00,2023-12-08 04:00:00,60,1.0,1
25870,20231208,300,500,16,Comm,2023-12-08 03:00:00,2023-12-08 05:00:00,120,2.0,1
25871,20231208,330,400,28,,2023-12-08 03:30:00,2023-12-08 04:00:00,30,0.5,1
25872,20231208,400,430,29,,2023-12-08 04:00:00,2023-12-08 04:30:00,30,0.5,1
25873,20231208,400,600,23,Essay writing group,2023-12-08 04:00:00,2023-12-08 06:00:00,120,2.0,1
25874,20231208,400,600,37,Andrew,2023-12-08 04:00:00,2023-12-08 06:00:00,120,2.0,1
25875,20231208,600,800,31,karthik,2023-12-08 06:00:00,2023-12-08 08:00:00,120,2.0,1
25876,20231208,700,900,13,speech class,2023-12-08 07:00:00,2023-12-08 09:00:00,120,2.0,1
25877,20231208,700,900,29,Study 194B,2023-12-08 07:00:00,2023-12-08 09:00:00,120,2.0,1
25878,20231208,700,900,40,,2023-12-08 07:00:00,2023-12-08 09:00:00,120,2.0,1
25879,20231208,730,930,20,Tone and Molly,2023-12-08 07:30:00,2023-12-08 09:30:00,120,2.0,1
25880,20231208,730,930,25,ce20,2023-12-08 07:30:00,2023-12-08 09:30:00,120,2.0,1
25881,20231208,730,930,35,Ayman,2023-12-08 07:30:00,2023-12-08 09:30:00,120,2.0,1
25882,20231208,730,930,41,meet r,2023-12-08 07:30:00,2023-12-08 09:30:00,120,2.0,1
25883,20231208,730,930,34,Chem,2023-12-08 07:30:00,2023-12-08 09:30:00,120,2.0,1
25884,20231208,800,1000,12,finals,2023-12-08 08:00:00,2023-12-08 10:00:00,120,2.0,1
25885,20231208,800,1000,17,David's Room,2023-12-08 08:00:00,2023-12-08 10:00:00,120,2.0,1
25886,20231208,800,1000,18,,2023-12-08 08:00:00,2023-12-08 10:00:00,120,2.0,1
25887,20231208,800,1000,27,,2023-12-08 08:00:00,2023-12-08 10:00:00,120,2.0,1
25888,20231208,800,1000,28,118 Presentation,2023-12-08 08:00:00,2023-12-08 10:00:00,120,2.0,1
25889,20231208,800,1000,30,psyc buds,2023-12-08 08:00:00,2023-12-08 10:00:00,120,2.0,1
25890,20231208,800,1000,31,Aditya,2023-12-08 08:00:00,2023-12-08 10:00:00,120,2.0,1
25891,20231208,830,900,33,nn,2023-12-08 08:30:00,2023-12-08 09:00:00,30,0.5,1
25892,20231208,830,930,14,JJ,2023-12-08 08:30:00,2023-12-08 09:30:00,60,1.0,1
25893,20231208,830,1030,22,Bhikshapathi,2023-12-08 08:30:00,2023-12-08 10:30:00,120,2.0,1
25894,20231208,830,1030,24,eshah,2023-12-08 08:30:00,2023-12-08 10:30:00,120,2.0,1
25895,20231208,900,930,32,Studying (Dorothy),2023-12-08 09:00:00,2023-12-08 09:30:00,30,0.5,1
25896,20231208,900,1000,26,Study,2023-12-08 09:00:00,2023-12-08 10:00:00,60,1.0,1
25897,20231208,900,1000,29,Alex,2023-12-08 09:00:00,2023-12-08 10:00:00,60,1.0,1
25898,20231208,900,1100,11,Victorini,2023-12-08 09:00:00,2023-12-08 11:00:00,120,2.0,1
25899,20231208,900,1100,21,,2023-12-08 09:00:00,2023-12-08 11:00:00,120,2.0,1
25900,20231208,900,1100,36,,2023-12-08 09:00:00,2023-12-08 11:00:00,120,2.0,1
25901,20231208,900,1100,37,Biology Exam review,2023-12-08 09:00:00,2023-12-08 11:00:00,120,2.0,1
25902,20231208,900,1100,39,Shreya,2023-12-08 09:00:00,2023-12-08 11:00:00,120,2.0,1
25903,20231208,900,1100,33,My room,2023-12-08 09:00:00,2023-12-08 11:00:00,120,2.0,1
25904,20231208,900,1400,5,SJSU ERFA,2023-12-08 09:00:00,2023-12-08 14:00:00,300,5.0,1
25905,20231208,930,1000,38,Dominic,2023-12-08 09:30:00,2023-12-08 10:00:00,30,0.5,1
25906,20231208,930,1030,34,Private,2023-12-08 09:30:00,2023-12-08 10:30:00,60,1.0,1
25907,20231208,930,1130,13,khangnguyenvinh23,2023-12-08 09:30:00,2023-12-08 11:30:00,120,2.0,1
25908,20231208,930,1130,14,,2023-12-08 09:30:00,2023-12-08 11:30:00,120,2.0,1
25909,20231208,930,1130,15,,2023-12-08 09:30:00,2023-12-08 11:30:00,120,2.0,1
25910,20231208,930,1130,16,Bio Study Group,2023-12-08 09:30:00,2023-12-08 11:30:00,120,2.0,1
25911,20231208,930,1130,19,study!! hehe,2023-12-08 09:30:00,2023-12-08 11:30:00,120,2.0,1
25912,20231208,930,1130,20,bio study room,2023-12-08 09:30:00,2023-12-08 11:30:00,120,2.0,1
25913,20231208,930,1130,23,Kel,2023-12-08 09:30:00,2023-12-08 11:30:00,120,2.0,1
25914,20231208,930,1130,32,C's Study Room,2023-12-08 09:30:00,2023-12-08 11:30:00,120,2.0,1
25915,20231208,930,1130,40,academic weapons,2023-12-08 09:30:00,2023-12-08 11:30:00,120,2.0,1
25916,20231208,930,1130,41,meet r,2023-12-08 09:30:00,2023-12-08 11:30:00,120,2.0,1
25917,20231208,1000,1100,12,PAR-ESL group,2023-12-08 10:00:00,2023-12-08 11:00:00,60,1.0,1
25918,20231208,1000,1100,25,Ricky's Study Room,2023-12-08 10:00:00,2023-12-08 11:00:00,60,1.0,1
25919,20231208,1000,1100,27,invictus,2023-12-08 10:00:00,2023-12-08 11:00:00,60,1.0,1
25920,20231208,1000,1200,17,,2023-12-08 10:00:00,2023-12-08 12:00:00,120,2.0,1
25921,20231208,1000,1200,18,Jacob Gaming,2023-12-08 10:00:00,2023-12-08 12:00:00,120,2.0,1
25922,20231208,1000,1200,26,Boo,2023-12-08 10:00:00,2023-12-08 12:00:00,120,2.0,1
25923,20231208,1000,1200,28,Alexa,2023-12-08 10:00:00,2023-12-08 12:00:00,120,2.0,1
25924,20231208,1000,1200,29,HR 150,2023-12-08 10:00:00,2023-12-08 12:00:00,120,2.0,1
25925,20231208,1000,1200,30,munch,2023-12-08 10:00:00,2023-12-08 12:00:00,120,2.0,1
25926,20231208,1000,1200,31,Sanketh,2023-12-08 10:00:00,2023-12-08 12:00:00,120,2.0,1
25927,20231208,1000,1200,35,Studying for Final Exams,2023-12-08 10:00:00,2023-12-08 12:00:00,120,2.0,1
25928,20231208,1000,1200,38,Public Speech Zoom Group,2023-12-08 10:00:00,2023-12-08 12:00:00,120,2.0,1
25929,20231208,1000,1200,42,YA,2023-12-08 10:00:00,2023-12-08 12:00:00,120,2.0,1
25930,20231208,1030,1130,34,Private Appointment,2023-12-08 10:30:00,2023-12-08 11:30:00,60,1.0,1
25931,20231208,1030,1230,22,uhneti,2023-12-08 10:30:00,2023-12-08 12:30:00,120,2.0,1
25932,20231208,1030,1230,24,,2023-12-08 10:30:00,2023-12-08 12:30:00,120,2.0,1
25933,20231208,1100,1130,27,Deriving Demons,2023-12-08 11:00:00,2023-12-08 11:30:00,30,0.5,1
25934,20231208,1100,1130,33,nn,2023-12-08 11:00:00,2023-12-08 11:30:00,30,0.5,1
25935,20231208,1100,1200,11,PAR-ESL group,2023-12-08 11:00:00,2023-12-08 12:00:00,60,1.0,1
25936,20231208,1100,1200,25,BIOSTATS SLAYERS,2023-12-08 11:00:00,2023-12-08 12:00:00,60,1.0,1
25937,20231208,1100,1200,36,CS 262 Study Group,2023-12-08 11:00:00,2023-12-08 12:00:00,60,1.0,1
25938,20231208,1100,1300,12,Madhu,2023-12-08 11:00:00,2023-12-08 13:00:00,120,2.0,1
25939,20231208,1100,1300,21,,2023-12-08 11:00:00,2023-12-08 13:00:00,120,2.0,1
25940,20231208,1100,1300,37,,2023-12-08 11:00:00,2023-12-08 13:00:00,120,2.0,1
25941,20231208,1100,1300,39,Econ,2023-12-08 11:00:00,2023-12-08 13:00:00,120,2.0,1
25942,20231208,1130,1200,14,,2023-12-08 11:30:00,2023-12-08 12:00:00,30,0.5,1
25943,20231208,1130,1200,16,vvs,2023-12-08 11:30:00,2023-12-08 12:00:00,30,0.5,1
25944,20231208,1130,1200,19,Andrea,2023-12-08 11:30:00,2023-12-08 12:00:00,30,0.5,1
25945,20231208,1130,1200,20,Yena,2023-12-08 11:30:00,2023-12-08 12:00:00,30,0.5,1
25946,20231208,1130,1200,32,Studying (Dorothy),2023-12-08 11:30:00,2023-12-08 12:00:00,30,0.5,1
25947,20231208,1130,1200,41,meet r,2023-12-08 11:30:00,2023-12-08 12:00:00,30,0.5,1
25948,20231208,1130,1200,33,Pranav,2023-12-08 11:30:00,2023-12-08 12:00:00,30,0.5,1
25949,20231208,1130,1230,27,invictus,2023-12-08 11:30:00,2023-12-08 12:30:00,60,1.0,1
25950,20231208,1130,1300,40,,2023-12-08 11:30:00,2023-12-08 13:00:00,90,1.5,1
25951,20231208,1130,1330,15,TEAM  Meeting,2023-12-08 11:30:00,2023-12-08 13:30:00,120,2.0,1
25952,20231208,1130,1330,34,Private Appointment,2023-12-08 11:30:00,2023-12-08 13:30:00,120,2.0,1
25953,20231208,1200,1230,42,Study time,2023-12-08 12:00:00,2023-12-08 12:30:00,30,0.5,1
25954,20231208,1200,1300,16,Diana's Study Session,2023-12-08 12:00:00,2023-12-08 13:00:00,60,1.0,1
25955,20231208,1200,1300,18,Yena,2023-12-08 12:00:00,2023-12-08 13:00:00,60,1.0,1
25956,20231208,1200,1300,23,A,2023-12-08 12:00:00,2023-12-08 13:00:00,60,1.0,1
25957,20231208,1200,1300,25,Julia De Guzman,2023-12-08 12:00:00,2023-12-08 13:00:00,60,1.0,1
25958,20231208,1200,1300,28,amber,2023-12-08 12:00:00,2023-12-08 13:00:00,60,1.0,1
25959,20231208,1200,1300,29,Sumit,2023-12-08 12:00:00,2023-12-08 13:00:00,60,1.0,1
25960,20231208,1200,1300,30,,2023-12-08 12:00:00,2023-12-08 13:00:00,60,1.0,1
25961,20231208,1200,1300,38,Randomized Algorithms - Study group,2023-12-08 12:00:00,2023-12-08 13:00:00,60,1.0,1
25962,20231208,1200,1330,20,ALM Colony,2023-12-08 12:00:00,2023-12-08 13:30:00,90,1.5,1
25963,20231208,1200,1330,26,XX,2023-12-08 12:00:00,2023-12-08 13:30:00,90,1.5,1
25964,20231208,1200,1400,11,IEEE Mentor Session,2023-12-08 12:00:00,2023-12-08 14:00:00,120,2.0,1
25965,20231208,1200,1400,13,Interview,2023-12-08 12:00:00,2023-12-08 14:00:00,120,2.0,1
25966,20231208,1200,1400,14,m,2023-12-08 12:00:00,2023-12-08 14:00:00,120,2.0,1
25967,20231208,1200,1400,17,group meeting,2023-12-08 12:00:00,2023-12-08 14:00:00,120,2.0,1
25968,20231208,1200,1400,19,Calc 2 study groups,2023-12-08 12:00:00,2023-12-08 14:00:00,120,2.0,1
25969,20231208,1200,1400,31,Akhil,2023-12-08 12:00:00,2023-12-08 14:00:00,120,2.0,1
25970,20231208,1200,1400,32,Ada W.,2023-12-08 12:00:00,2023-12-08 14:00:00,120,2.0,1
25971,20231208,1200,1400,35,s,2023-12-08 12:00:00,2023-12-08 14:00:00,120,2.0,1
25972,20231208,1200,1400,36,,2023-12-08 12:00:00,2023-12-08 14:00:00,120,2.0,1
25973,20231208,1200,1400,41,K,2023-12-08 12:00:00,2023-12-08 14:00:00,120,2.0,1
25974,20231208,1200,1400,33,StudyMOJ,2023-12-08 12:00:00,2023-12-08 14:00:00,120,2.0,1
25975,20231208,1230,1300,42,Study time,2023-12-08 12:30:00,2023-12-08 13:00:00,30,0.5,1
25976,20231208,1230,1330,27,study sesh,2023-12-08 12:30:00,2023-12-08 13:30:00,60,1.0,1
25977,20231208,1230,1430,22,,2023-12-08 12:30:00,2023-12-08 14:30:00,120,2.0,1
25978,20231208,1230,1430,24,,2023-12-08 12:30:00,2023-12-08 14:30:00,120,2.0,1
25979,20231208,1300,1330,42,Study time,2023-12-08 13:00:00,2023-12-08 13:30:00,30,0.5,1
25980,20231208,1300,1400,25,BIOSTATS SLAYERS PART 2,2023-12-08 13:00:00,2023-12-08 14:00:00,60,1.0,1
